ID;Название трека;ID альбома;ID жанра;Длительность;Размер;Стоимость;исполнитель
3188;Booze Cruise;250;19;1267958;252518021;143,00;156
3189;The Injury;250;19;1275275;253912762;130,00;156
3190;The Secret;250;19;1264875;253143200;199,00;156
3191;The Carpet;250;19;1264375;256477011;183,00;156
3192;Boys and Girls;250;19;1278333;255245729;57,00;156
3193;Valentine's Day;250;19;1270375;253552710;82,00;156
3194;Dwight's Speech;250;19;1278041;255001728;128,00;156
3195;Take Your Daughter to Work Day;250;19;1268333;253451012;168,00;156
3196;Michael's Birthday;250;19;1237791;247238398;100,00;156
3197;Drug Testing;250;19;1278625;244626927;94,00;156
3198;Conflict Resolution;250;19;1274583;253808658;153,00;156
3199;Casino Night - Season Finale;250;19;1712791;327642458;58,00;156
3200;Gay Witch Hunt;251;19;1326534;276942637;160,00;156
3201;The Convention;251;19;1297213;255117055;161,00;156
3202;The Coup;251;19;1276526;267205501;166,00;156
3203;Grief Counseling;251;19;1282615;256912833;85,00;156
3204;The Initiation;251;19;1280113;251728257;174,00;156
3205;Diwali;251;19;1279904;252726644;198,00;156
3206;Branch Closing;251;19;1822781;358761786;108,00;156
3207;The Merger;251;19;1801926;345960631;60,00;156
3208;The Convict;251;22;1273064;248863427;140,00;156
3209;A Benihana Christmas, Pts. 1 & 2;251;22;2519436;515301752;74,00;156
3210;Back from Vacation;251;22;1271688;245378749;83,00;156
3211;Traveling Salesmen;251;22;1289039;250822697;53,00;156
3212;Producer's Cut: The Return;251;22;1700241;337219980;189,00;156
3213;Ben Franklin;251;22;1271938;264168080;173,00;156
3214;Phyllis's Wedding;251;22;1271521;258561054;155,00;156
3215;Business School;251;22;1302093;254402605;143,00;156
3216;Cocktails;251;22;1272522;259011909;99,00;156
3217;The Negotiation;251;22;1767851;371663719;86,00;156
3218;Safety Training;251;22;1271229;253054534;87,00;156
3219;Product Recall;251;22;1268268;251208610;197,00;156
3220;Women's Appreciation;251;22;1732649;338778844;152,00;156
3221;Beach Games;251;22;1676134;333671149;129,00;156
3222;The Job;251;22;2541875;501060138;121,00;156
3223;How to Stop an Exploding Man;228;21;2687103;487881159;168,00;148
3224;Through a Looking Glass;229;21;5088838;1059546140;158,00;149
3225;Your Time Is Gonna Come;252;1;310774;5126563;180,00;157
3226;Battlestar Galactica, Pt. 1;253;20;2952702;541359437;71,00;158
3227;Battlestar Galactica, Pt. 2;253;20;2956081;521387924;76,00;158
3228;Battlestar Galactica, Pt. 3;253;20;2927802;554509033;65,00;158
3229;Lost Planet of the Gods, Pt. 1;253;20;2922547;537812711;181,00;158
3230;Lost Planet of the Gods, Pt. 2;253;20;2914664;534343985;195,00;158
3231;The Lost Warrior;253;20;2920045;558872190;86,00;158
3232;The Long Patrol;253;20;2925008;513122217;61,00;158
3233;The Gun On Ice Planet Zero, Pt. 1;253;20;2907615;540980196;112,00;158
3234;The Gun On Ice Planet Zero, Pt. 2;253;20;2924341;546542281;199,00;158
3235;The Magnificent Warriors;253;20;2924716;570152232;128,00;158
3236;The Young Lords;253;20;2863571;587051735;50,00;158
3237;The Living Legend, Pt. 1;253;20;2924507;503641007;104,00;158
3238;The Living Legend, Pt. 2;253;20;2923298;515632754;189,00;158
3239;Fire In Space;253;20;2926593;536784757;54,00;158
3240;War of the Gods, Pt. 1;253;20;2922630;505761343;124,00;158
3241;War of the Gods, Pt. 2;253;20;2923381;487899692;152,00;158
3242;The Man With Nine Lives;253;20;2956998;577829804;153,00;158
3243;Murder On the Rising Star;253;20;2935894;551759986;50,00;158
3244;Greetings from Earth, Pt. 1;253;20;2960293;536824558;151,00;158
3245;Greetings from Earth, Pt. 2;253;20;2903778;527842860;82,00;158
3246;Baltar's Escape;253;20;2922088;525564224;65,00;158
3247;Experiment In Terra;253;20;2923548;547982556;151,00;158
3248;Take the Celestra;253;20;2927677;512381289;166,00;158
3249;The Hand of God;253;20;2924007;536583079;145,00;158
3250;Pilot;254;19;2484567;492670102;126,00;159
3251;Through the Looking Glass, Pt. 2;229;21;2617117;550943353;128,00;149
3252;Through the Looking Glass, Pt. 1;229;21;2610860;493211809;91,00;149
3253;Instant Karma;255;9;193188;3150090;154,00;150
3254;#9 Dream;255;9;278312;4506425;90,00;150
3255;Mother;255;9;287740;4656660;81,00;150
3256;Give Peace a Chance;255;9;274644;4448025;116,00;150
3257;Cold Turkey;255;9;281424;4556003;198,00;150
3258;Whatever Gets You Thru the Night;255;9;215084;3499018;129,00;150
3259;I'm Losing You;255;9;240719;3907467;74,00;150
3260;Gimme Some Truth;255;9;232778;3780807;109,00;150
3261;Oh, My Love;255;9;159473;2612788;143,00;150
3262;Imagine;255;9;192329;3136271;68,00;150
3263;Nobody Told Me;255;9;210348;3423395;180,00;150
3264;Jealous Guy;255;9;239094;3881620;92,00;150
3265;Working Class Hero;255;9;265449;4301430;96,00;150
3266;Power to the People;255;9;213018;3466029;70,00;150
3267;Imagine;255;9;219078;3562542;156,00;150
3268;Beautiful Boy;255;9;227995;3704642;128,00;150
3269;Isolation;255;9;156059;2558399;133,00;150
3270;Watching the Wheels;255;9;198645;3237063;58,00;150
3271;Grow Old With Me;255;9;149093;2447453;129,00;150
3272;Gimme Some Truth;255;9;187546;3060083;138,00;150
3273;[Just Like] Starting Over;255;9;215549;3506308;140,00;150
3274;God;255;9;260410;4221135;168,00;150
3275;Real Love;255;9;236911;3846658;132,00;150
3276;Sympton of the Universe;256;1;340890;5489313;148,00;114
3277;Snowblind;256;1;295960;4773171;75,00;114
3278;Black Sabbath;256;1;364180;5860455;66,00;114
3279;Fairies Wear Boots;256;1;392764;6315916;155,00;114
3280;War Pigs;256;1;515435;8270194;174,00;114
3281;The Wizard;256;1;282678;4561796;139,00;114
3282;N.I.B.;256;1;335248;5399456;155,00;114
3283;Sweet Leaf;256;1;354706;5709700;57,00;114
3284;Never Say Die;256;1;258343;4173799;171,00;114
3285;Sabbath, Bloody Sabbath;256;1;333622;5373633;116,00;114
3286;Iron Man/Children of the Grave;256;1;552308;8858616;107,00;114
3287;Paranoid;256;1;189171;3071042;124,00;114
3288;Rock You Like a Hurricane;257;1;255766;4300973;108,00;179
3289;No One Like You;257;1;240325;4050259;74,00;179
3290;The Zoo;257;1;332740;5550779;192,00;179
3291;Loving You Sunday Morning;257;1;339125;5654493;72,00;179
3292;Still Loving You;257;1;390674;6491444;92,00;179
3293;Big City Nights;257;1;251865;4237651;77,00;179
3294;Believe in Love;257;1;325774;5437651;183,00;179
3295;Rhythm of Love;257;1;231246;3902834;108,00;179
3296;I Can't Explain;257;1;205332;3482099;199,00;179
3297;Tease Me Please Me;257;1;287229;4811894;116,00;179
3298;Wind of Change;257;1;315325;5268002;74,00;179
3299;Send Me an Angel;257;1;273041;4581492;193,00;179
3300;Jump Around;258;17;217835;8715653;112,00;180
3301;Salutations;258;17;69120;2767047;102,00;180
3302;Put Your Head Out;258;17;182230;7291473;90,00;180
3303;Top O' The Morning To Ya;258;17;216633;8667599;53,00;180
3304;Commercial 1;258;17;7941;319888;139,00;180
3305;House And The Rising Sun;258;17;219402;8778369;148,00;180
3306;Shamrocks And Shenanigans;258;17;218331;8735518;109,00;180
3307;House Of Pain Anthem;258;17;155611;6226713;155,00;180
3308;Danny Boy, Danny Boy;258;17;114520;4583091;137,00;180
3309;Guess Who's Back;258;17;238393;9537994;135,00;180
3310;Commercial 2;258;17;21211;850698;108,00;180
3311;Put On Your Shit Kickers;258;17;190432;7619569;89,00;180
3312;Come And Get Some Of This;258;17;170475;6821279;166,00;180
3313;Life Goes On;258;17;163030;6523458;158,00;180
3314;One For The Road;258;17;170213;6810820;53,00;180
3315;Feel It;258;17;239908;9598588;129,00;180
3316;All My Love;258;17;200620;8027065;58,00;180
3317;Jump Around (Pete Rock Remix);258;17;236120;9447101;200,00;180
3318;Shamrocks And Shenanigans (Boom Shalock Lock Boom/Butch Vig Mix);258;17;237035;9483705;78,00;180
3319;Instinto Colectivo;259;15;300564;12024875;139,00;36
3320;Chapa o Coco;259;15;143830;5755478;148,00;36
3321;Prostituta;259;15;359000;14362307;119,00;36
3322;Eu So Queria Sumir;259;15;269740;10791921;164,00;36
3323;Tres Reis;259;15;304143;12168015;125,00;36
3324;Um Lugar ao Sol;259;15;212323;8495217;162,00;36
3325;Batalha Naval;259;15;285727;11431382;120,00;36
3326;Todo o Carnaval tem seu Fim;259;15;237426;9499371;87,00;36
3327;O Misterio do Samba;259;15;226142;9047970;189,00;36
3328;Armadura;259;15;232881;9317533;164,00;36
3329;Na Ladeira;259;15;221570;8865099;128,00;36
3330;Carimbo;259;15;328751;13152314;131,00;36
3331;Catimbo;259;15;254484;10181692;104,00;36
3332;Funk de Bamba;259;15;237322;9495184;54,00;36
3333;Chega no Suingue;259;15;221805;8874509;103,00;36
3334;Mun-Ra;259;15;274651;10988338;155,00;36
3335;Freestyle Love;259;15;318484;12741680;78,00;36
3336;War Pigs;260;23;234013;8052374;58,00;196
3337;Past, Present, and Future;261;21;2492867;490796184;60,00;149
3338;The Beginning of the End;261;21;2611903;526865050;166,00;149
3339;LOST Season 4 Trailer;261;21;112712;20831818;192,00;149
3340;LOST In 8:15;261;21;497163;98460675;132,00;149
3341;Confirmed Dead;261;21;2611986;512168460;141,00;149
3342;The Economist;261;21;2609025;516934914;173,00;149
3343;Eggtown;261;19;2608817;501061240;105,00;149
3344;The Constant;261;21;2611569;520209363;97,00;149
3345;The Other Woman;261;21;2605021;513246663;148,00;149
3346;Ji Yeon;261;19;2588797;506458858;194,00;149
3347;Meet Kevin Johnson;261;19;2612028;504132981;177,00;149
3348;The Shape of Things to Come;261;21;2591299;502284266;80,00;149
3349;Amanda;262;2;246503;4011615;147,00;197
3350;Despertar;262;2;307385;4821485;178,00;197
3351;Din Din Wo (Little Child);263;16;285837;4615841;114,00;198
3352;Distance;264;15;327122;5327463;55,00;199
3353;I Guess You're Right;265;1;212044;3453849;171,00;200
3354;I Ka Barra (Your Work);263;16;300605;4855457;126,00;198
3355;Love Comes;265;1;199923;3240609;109,00;200
3356;Muita Bobeira;266;7;172710;2775071;169,00;201
3357;OAM's Blues;267;2;266936;4292028;87,00;202
3358;One Step Beyond;264;15;366085;6034098;65,00;199
3359;"Symphony No. 3 in E-flat major, Op. 55, ""Eroica"" - Scherzo: Allegro Vivace";268;24;356426;5817216;106,00;203
3360;Something Nice Back Home;261;21;2612779;484711353;65,00;149
3361;Cabin Fever;261;21;2612028;477733942;124,00;149
3362;There's No Place Like Home, Pt. 1;261;21;2609526;522919189;181,00;149
3363;There's No Place Like Home, Pt. 2;261;21;2497956;523748920;54,00;149
3364;There's No Place Like Home, Pt. 3;261;21;2582957;486161766;153,00;149
3365;Say Hello 2 Heaven;269;23;384497;6477217;179,00;204
3366;Reach Down;269;23;672773;11157785;140,00;204
3367;Hunger Strike;269;23;246292;4233212;141,00;204
3368;Pushin Forward Back;269;23;225278;3892066;135,00;204
3369;Call Me a Dog;269;23;304458;5177612;51,00;204
3370;Times of Trouble;269;23;342539;5795951;191,00;204
3371;Wooden Jesus;269;23;250565;4302603;135,00;204
3372;Your Savior;269;23;244226;4199626;82,00;204
3373;Four Walled World;269;23;414474;6964048;61,00;204
3374;All Night Thing;269;23;231803;3997982;145,00;204
3375;No Such Thing;270;23;224837;3691272;51,00;205
3376;Poison Eye;270;23;237120;3890037;115,00;205
3377;Arms Around Your Love;270;23;214016;3516224;101,00;205
3378;Safe and Sound;270;23;256764;4207769;139,00;205
3379;She'll Never Be Your Man;270;23;204078;3355715;78,00;205
3380;Ghosts;270;23;231547;3799745;80,00;205
3381;Killing Birds;270;23;218498;3588776;194,00;205
3382;Billie Jean;270;23;281401;4606408;107,00;205
3383;Scar On the Sky;270;23;220193;3616618;65,00;205
3384;Your Soul Today;270;23;205959;3385722;98,00;205
3385;Finally Forever;270;23;217035;3565098;168,00;205
3386;Silence the Voices;270;23;267376;4379597;95,00;205
3387;Disappearing Act;270;23;273320;4476203;50,00;205
3388;You Know My Name;270;23;240255;3940651;92,00;205
3389;Revelations;271;23;252376;4111051;147,00;8
3390;One and the Same;271;23;217732;3559040;181,00;8
3391;Sound of a Gun;271;23;260154;4234990;183,00;8
3392;Until We Fall;271;23;230758;3766605;155,00;8
3393;Original Fire;271;23;218916;3577821;158,00;8
3394;Broken City;271;23;228366;3728955;126,00;8
3395;Somedays;271;23;213831;3497176;69,00;8
3396;Shape of Things to Come;271;23;274597;4465399;115,00;8
3397;Jewel of the Summertime;271;23;233242;3806103;60,00;8
3398;Wide Awake;271;23;266308;4333050;125,00;8
3399;Nothing Left to Say But Goodbye;271;23;213041;3484335;59,00;8
3400;Moth;271;23;298049;4838884;52,00;8
3401;Show Me How to Live (Live at the Quart Festival);271;23;301974;4901540;95,00;8
3402;"Band Members Discuss Tracks from ""Revelations""";271;23;294294;61118891;75,00;8
3403;Intoitus: Adorate Deum;272;24;245317;4123531;177,00;206
3404;Miserere mei, Deus;273;24;501503;8285941;56,00;207
3405;Canon and Gigue in D Major: I. Canon;274;24;271788;4438393;128,00;208
3406;"Concerto No. 1 in E Major, RV 269 ""Spring"": I. Allegro";275;24;199086;3347810;65,00;209
3407;Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace;276;24;193722;3192890;50,00;210
3408;"Aria Mit 30 VerГ¤nderungen, BWV 988 ""Goldberg Variations"": Aria";277;24;120463;2081895;64,00;211
3409;Suite for Solo Cello No. 1 in G Major, BWV 1007: I. PrГ©lude;278;24;143288;2315495;96,00;212
3410;The Messiah: Behold, I Tell You a Mystery... The Trumpet Shall Sound;279;24;582029;9553140;94,00;213
3411;Solomon HWV 67: The Arrival of the Queen of Sheba;280;24;197135;3247914;81,00;214
3412;"""Eine Kleine Nachtmusik"" Serenade In G, K. 525: I. Allegro";281;24;348971;5760129;148,00;215
3413;Concerto for Clarinet in A Major, K. 622: II. Adagio;282;24;394482;6474980;120,00;216
3414;"Symphony No. 104 in D Major ""London"": IV. Finale: Spiritoso";283;24;306687;10085867;147,00;217
3415;Symphony No.5 in C Minor: I. Allegro con brio;284;24;392462;6419730;122,00;218
3416;Ave Maria;285;24;338243;5605648;113,00;219
3417;"Nabucco: Chorus, ""Va, Pensiero, Sull'ali Dorate""";286;24;274504;4498583;103,00;220
3418;Die WalkГјre: The Ride of the Valkyries;287;24;189008;3114209;126,00;221
3419;Requiem, Op.48: 4. Pie Jesu;288;24;258924;4314850;125,00;222
3420;The Nutcracker, Op. 71a, Act II: Scene 14: Pas de deux: Dance of the Prince & the Sugar-Plum Fairy;289;24;304226;5184289;191,00;223
3421;"Nimrod (Adagio) from Variations On an Original Theme, Op. 36 ""Enigma""";290;24;250031;4124707;132,00;224
3422;Madama Butterfly: Un Bel DГ¬ Vedremo;291;24;277639;4588197;70,00;225
3423;Jupiter, the Bringer of Jollity;292;24;522099;8547876;199,00;226
3424;Turandot, Act III, Nessun dorma!;293;24;176911;2920890;139,00;227
3425;Adagio for Strings from the String Quartet, Op. 11;294;24;596519;9585597;92,00;228
3426;Carmina Burana: O Fortuna;295;24;156710;2630293;194,00;229
3427;Fanfare for the Common Man;296;24;198064;3211245;183,00;230
3428;Branch Closing;251;22;1814855;360331351;51,00;156
3429;The Return;251;22;1705080;343877320;147,00;156
3430;Toccata and Fugue in D Minor, BWV 565: I. Toccata;297;24;153901;2649938;114,00;231
3431;"Symphony No.1 in D Major, Op.25 ""Classical"", Allegro Con Brio";298;24;254001;4195542;83,00;232
3432;Scheherazade, Op. 35: I. The Sea and Sindbad's Ship;299;24;545203;8916313;86,00;233
3433;Concerto No.2 in F Major, BWV1047, I. Allegro;300;24;307244;5064553;143,00;234
3434;Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto;301;24;560342;9160082;51,00;235
3435;Cavalleria Rusticana \ Act \ Intermezzo Sinfonico;302;24;243436;4001276;126,00;236
3436;Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto);303;24;406000;5908455;158,00;237
3437;"Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto";304;24;391000;6318740;75,00;238
3438;Fantasia On Greensleeves;280;24;268066;4513190;54,00;214
3439;Das Lied Von Der Erde, Von Der Jugend;305;24;223583;3700206;63,00;240
3440;Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato;306;24;483133;7865479;61,00;241
3441;Two Fanfares for Orchestra: II. Short Ride in a Fast Machine;307;24;254930;4310896;62,00;242
3442;Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph;308;24;412000;6965201;85,00;243
3443;Missa Papae Marcelli: Kyrie;309;24;240666;4244149;80,00;244
3444;Romeo et Juliette: No. 11 - Danse des Chevaliers;310;24;275015;4519239;187,00;245
3445;On the Beautiful Blue Danube;311;24;526696;8610225;163,00;226
3446;Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat;312;24;561967;9173344;114,00;245
3447;Carmen: Overture;313;24;132932;2189002;119,00;246
3448;Lamentations of Jeremiah, First Set \ Incipit Lamentatio;314;24;69194;1208080;59,00;247
3449;Music for the Royal Fireworks, HWV351 (1749): La RГ©jouissance;315;24;120000;2193734;126,00;208
3450;Peer Gynt Suite No.1, Op.46: 1. Morning Mood;316;24;253422;4298769;64,00;248
3451;"Die ZauberflГ¶te, K.620: ""Der HГ¶lle Rache Kocht in Meinem Herze""";317;25;174813;2861468;155,00;249
3452;SCRIABIN: Prelude in B Major, Op. 11, No. 11;318;24;101293;3819535;172,00;250
3453;Pavan, Lachrimae Antiquae;319;24;253281;4211495;98,00;251
3454;"Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro";320;24;362933;6173269;168,00;248
3455;Rehab;321;14;213240;3416878;166,00;252
3456;You Know I'm No Good;321;14;256946;4133694;157,00;252
3457;Me & Mr. Jones;321;14;151706;2449438;163,00;252
3458;Just Friends;321;14;191933;3098906;175,00;252
3459;Back to Black;321;14;240320;3852953;165,00;252
3460;Love Is a Losing Game;321;14;154386;2509409;84,00;252
3461;Tears Dry On Their Own;321;14;185293;2996598;113,00;252
3462;Wake Up Alone;321;14;221413;3576773;59,00;252
3463;Some Unholy War;321;14;141520;2304465;98,00;252
3464;He Can Only Hold Her;321;14;166680;2666531;152,00;252
3465;You Know I'm No Good (feat. Ghostface Killah);321;14;202320;3260658;178,00;252
3466;Rehab (Hot Chip Remix);321;14;418293;6670600;144,00;252
3467;Intro / Stronger Than Me;322;9;234200;3832165;121,00;252
3468;You Sent Me Flying / Cherry;322;9;409906;6657517;126,00;252
3469;F**k Me Pumps;322;9;200253;3324343;185,00;252
3470;I Heard Love Is Blind;322;9;129666;2190831;87,00;252
3471;(There Is) No Greater Love (Teo Licks);322;9;167933;2773507;161,00;252
3472;In My Bed;322;9;315960;5211774;99,00;252
3473;Take the Box;322;9;199160;3281526;195,00;252
3474;October Song;322;9;204846;3358125;191,00;252
3475;What Is It About Men;322;9;209573;3426106;56,00;252
3476;Help Yourself;322;9;300884;5029266;76,00;252
3477;Amy Amy Amy (Outro);322;9;663426;10564704;69,00;252
3478;Slowness;323;23;215386;3644793;178,00;253
3479;Prometheus Overture, Op. 43;324;24;339567;10887931;132,00;254
3480;Sonata for Solo Violin: IV: Presto;325;24;299350;9785346;127,00;255
3481;A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno;326;24;387826;6497867;85,00;256
3482;Suite No. 3 in D, BWV 1068: III. Gavotte I & II;327;24;225933;3847164;88,00;257
3483;Concert pour 4 Parties de V**les, H. 545: I. Prelude;328;24;110266;1973559;194,00;258
3484;Adios nonino;329;24;289388;4781384;67,00;259
3485;"Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych"" \ Lento E Largo - Tranquillissimo";330;24;567494;9273123;193,00;260
3486;Act IV, Symphony;331;24;364296;5987695;65,00;261
3487;3 GymnopГ©dies: No.1 - Lent Et Grave, No.3 - Lent Et Douloureux;332;24;385506;6458501;192,00;262
3488;"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""";333;24;142081;2365930;173,00;263
3489;Symphony No. 2: III. Allegro vivace;334;24;376510;6129146;56,00;264
3490;Partita in E Major, BWV 1006A: I. Prelude;335;24;285673;4744929;88,00;265
